Day of Year,Year,Month,Day,time,Is Daylight,Distance to Solar Noon,temperature,wind_direction,wind_speed,humidity,pressure,coverage
341,2006,12,7,19,0,0.5,81,90.0,8,84,29,Partly Cloudy
341,2006,12,7,20,0,0.5833333333333334,81,0.0,0,84,29,Partly Cloudy
341,2006,12,7,21,0,0.6666666666666666,79,67.5,6,89,29,Partly Cloudy
341,2006,12,7,22,0,0.75,77,90.0,5,94,29,Partly Cloudy
341,2006,12,7,23,0,0.8333333333333334,77,0.0,0,100,29,Partly Cloudy
341,2006,12,7,24,0,0.9166666666666666,77,0.0,0,94,29,Partly Cloudy
342,2006,12,8,1,0,1.0,75,0.0,0,100,29,Mostly Cloudy
342,2006,12,8,2,0,0.9166666666666666,75,0.0,0,100,29,Mostly Cloudy
342,2006,12,8,3,0,0.8333333333333334,75,0.0,0,100,29,Mostly Cloudy
342,2006,12,8,4,0,0.75,75,0.0,0,100,29,Mostly Cloudy
342,2006,12,8,5,0,0.6666666666666666,73,0.0,0,100,29,Mostly Cloudy
342,2006,12,8,6,0,0.5833333333333334,73,0.0,0,100,29,Mostly Cloudy
342,2006,12,8,7,1,0.5,73,0.0,0,100,29,Mostly Cloudy
342,2006,12,8,8,1,0.4166666666666667,75,0.0,0,94,29,Mostly Cloudy
342,2006,12,8,9,1,0.3333333333333333,79,0.0,0,94,29,Mostly Cloudy
342,2006,12,8,10,1,0.25,86,90.0,8,74,29,Mostly Cloudy
342,2006,12,8,11,1,0.16666666666666666,88,90.0,10,70,29,Mostly Cloudy
342,2006,12,8,12,1,0.08333333333333333,88,90.0,12,70,29,Mostly Cloudy
342,2006,12,8,13,1,0.0,88,90.0,10,66,29,Mostly Cloudy
342,2006,12,8,15,1,0.16666666666666666,90,90.0,9,55,29,Mostly Cloudy
342,2006,12,8,16,1,0.25,88,67.5,9,62,29,Mostly Cloudy
342,2006,12,8,17,1,0.3333333333333333,86,67.5,9,66,29,Mostly Cloudy
342,2006,12,8,18,1,0.4166666666666667,84,90.0,8,74,29,Mostly Cloudy
342,2006,12,8,19,0,0.5,81,90.0,8,84,29,Partly Cloudy
342,2006,12,8,20,0,0.5833333333333334,81,0.0,0,84,29,Partly Cloudy
342,2006,12,8,21,0,0.6666666666666666,79,67.5,6,89,29,Partly Cloudy
342,2006,12,8,22,0,0.75,77,90.0,5,94,29,Partly Cloudy
342,2006,12,8,23,0,0.8333333333333334,77,0.0,0,100,29,Partly Cloudy
342,2006,12,8,24,0,0.9166666666666666,77,0.0,0,94,29,Partly Cloudy
343,2006,12,9,1,0,1.0,75,0.0,0,100,29,Mostly Cloudy
343,2006,12,9,2,0,0.9166666666666666,75,0.0,0,100,29,Mostly Cloudy
343,2006,12,9,3,0,0.8333333333333334,75,0.0,0,100,29,Mostly Cloudy
343,2006,12,9,4,0,0.75,75,0.0,0,100,29,Mostly Cloudy
343,2006,12,9,5,0,0.6666666666666666,73,0.0,0,100,29,Mostly Cloudy
343,2006,12,9,6,0,0.5833333333333334,73,0.0,0,100,29,Mostly Cloudy
343,2006,12,9,7,1,0.5,73,0.0,0,100,29,Mostly Cloudy
343,2006,12,9,8,1,0.4166666666666667,75,0.0,0,94,29,Mostly Cloudy
343,2006,12,9,9,1,0.3333333333333333,79,0.0,0,94,29,Mostly Cloudy
343,2006,12,9,10,1,0.25,86,90.0,8,74,29,Mostly Cloudy
343,2006,12,9,11,1,0.16666666666666666,88,90.0,10,70,29,Mostly Cloudy
343,2006,12,9,12,1,0.08333333333333333,88,90.0,12,70,29,Mostly Cloudy
343,2006,12,9,13,1,0.0,88,90.0,10,66,29,Mostly Cloudy
343,2006,12,9,15,1,0.16666666666666666,90,90.0,9,55,29,Mostly Cloudy
343,2006,12,9,16,1,0.25,88,67.5,9,62,29,Mostly Cloudy
343,2006,12,9,17,1,0.3333333333333333,86,67.5,9,66,29,Mostly Cloudy
343,2006,12,9,18,1,0.4166666666666667,84,90.0,8,74,29,Mostly Cloudy
343,2006,12,9,19,0,0.5,81,90.0,8,84,29,Partly Cloudy
343,2006,12,9,20,0,0.5833333333333334,81,0.0,0,84,29,Partly Cloudy
343,2006,12,9,21,0,0.6666666666666666,79,67.5,6,89,29,Partly Cloudy
343,2006,12,9,22,0,0.75,77,90.0,5,94,29,Partly Cloudy
343,2006,12,9,23,0,0.8333333333333334,77,0.0,0,100,29,Partly Cloudy
343,2006,12,9,24,0,0.9166666666666666,77,0.0,0,94,29,Partly Cloudy
344,2006,12,10,1,0,1.0,75,0.0,0,100,29,Mostly Cloudy
344,2006,12,10,2,0,0.9166666666666666,75,0.0,0,100,29,Mostly Cloudy
344,2006,12,10,3,0,0.8333333333333334,75,0.0,0,100,29,Mostly Cloudy
344,2006,12,10,4,0,0.75,75,0.0,0,100,29,Mostly Cloudy
344,2006,12,10,5,0,0.6666666666666666,73,0.0,0,100,29,Mostly Cloudy
344,2006,12,10,6,0,0.5833333333333334,73,0.0,0,100,29,Mostly Cloudy
344,2006,12,10,7,1,0.5,73,0.0,0,100,29,Mostly Cloudy
344,2006,12,10,8,1,0.4166666666666667,75,0.0,0,94,29,Mostly Cloudy
344,2006,12,10,9,1,0.3333333333333333,79,0.0,0,94,29,Mostly Cloudy
344,2006,12,10,10,1,0.25,86,90.0,8,74,29,Mostly Cloudy
344,2006,12,10,11,1,0.16666666666666666,88,90.0,10,70,29,Mostly Cloudy
344,2006,12,10,12,1,0.08333333333333333,88,90.0,12,70,29,Mostly Cloudy
344,2006,12,10,13,1,0.0,88,90.0,10,66,29,Mostly Cloudy
344,2006,12,10,15,1,0.16666666666666666,90,90.0,9,55,29,Mostly Cloudy
344,2006,12,10,16,1,0.25,88,67.5,9,62,29,Mostly Cloudy
344,2006,12,10,17,1,0.3333333333333333,86,67.5,9,66,29,Mostly Cloudy
344,2006,12,10,18,1,0.4166666666666667,84,90.0,8,74,29,Mostly Cloudy
344,2006,12,10,19,0,0.5,81,90.0,8,84,29,Partly Cloudy
344,2006,12,10,20,0,0.5833333333333334,81,0.0,0,84,29,Partly Cloudy
344,2006,12,10,21,0,0.6666666666666666,79,67.5,6,89,29,Partly Cloudy
344,2006,12,10,22,0,0.75,77,90.0,5,94,29,Partly Cloudy
344,2006,12,10,23,0,0.8333333333333334,77,0.0,0,100,29,Partly Cloudy
344,2006,12,10,24,0,0.9166666666666666,77,0.0,0,94,29,Partly Cloudy
345,2006,12,11,1,0,1.0,75,0.0,0,100,29,Mostly Cloudy
345,2006,12,11,2,0,0.9166666666666666,75,0.0,0,100,29,Mostly Cloudy
345,2006,12,11,3,0,0.8333333333333334,75,0.0,0,100,29,Mostly Cloudy
345,2006,12,11,4,0,0.75,75,0.0,0,100,29,Mostly Cloudy
345,2006,12,11,5,0,0.6666666666666666,73,0.0,0,100,29,Mostly Cloudy
345,2006,12,11,6,0,0.5833333333333334,73,0.0,0,100,29,Mostly Cloudy
345,2006,12,11,7,1,0.5,73,0.0,0,100,29,Mostly Cloudy
345,2006,12,11,8,1,0.4166666666666667,75,0.0,0,94,29,Mostly Cloudy
345,2006,12,11,9,1,0.3333333333333333,79,0.0,0,94,29,Mostly Cloudy
345,2006,12,11,10,1,0.25,86,90.0,8,74,29,Mostly Cloudy
345,2006,12,11,11,1,0.16666666666666666,88,90.0,10,70,29,Mostly Cloudy
345,2006,12,11,12,1,0.08333333333333333,88,90.0,12,70,29,Mostly Cloudy
345,2006,12,11,13,1,0.0,88,90.0,10,66,29,Mostly Cloudy
345,2006,12,11,15,1,0.16666666666666666,90,90.0,9,55,29,Mostly Cloudy
345,2006,12,11,16,1,0.25,88,67.5,9,62,29,Mostly Cloudy
345,2006,12,11,17,1,0.3333333333333333,86,67.5,9,66,29,Mostly Cloudy
345,2006,12,11,18,1,0.4166666666666667,84,90.0,8,74,29,Mostly Cloudy
345,2006,12,11,19,0,0.5,81,90.0,8,84,29,Partly Cloudy
345,2006,12,11,20,0,0.5833333333333334,81,0.0,0,84,29,Partly Cloudy
345,2006,12,11,21,0,0.6666666666666666,79,67.5,6,89,29,Partly Cloudy
345,2006,12,11,22,0,0.75,77,90.0,5,94,29,Partly Cloudy
345,2006,12,11,23,0,0.8333333333333334,77,0.0,0,100,29,Partly Cloudy
345,2006,12,11,24,0,0.9166666666666666,77,0.0,0,94,29,Partly Cloudy
346,2006,12,12,1,0,1.0,75,0.0,0,100,29,Mostly Cloudy
346,2006,12,12,2,0,0.9166666666666666,75,0.0,0,100,29,Mostly Cloudy
346,2006,12,12,3,0,0.8333333333333334,75,0.0,0,100,29,Mostly Cloudy
346,2006,12,12,4,0,0.75,75,0.0,0,100,29,Mostly Cloudy
346,2006,12,12,5,0,0.6666666666666666,73,0.0,0,100,29,Mostly Cloudy
346,2006,12,12,6,0,0.5833333333333334,73,0.0,0,100,29,Mostly Cloudy
346,2006,12,12,7,1,0.5,73,0.0,0,100,29,Mostly Cloudy
346,2006,12,12,8,1,0.4166666666666667,75,0.0,0,94,29,Mostly Cloudy
346,2006,12,12,9,1,0.3333333333333333,79,0.0,0,94,29,Mostly Cloudy
346,2006,12,12,10,1,0.25,86,90.0,8,74,29,Mostly Cloudy
346,2006,12,12,11,1,0.16666666666666666,88,90.0,10,70,29,Mostly Cloudy
346,2006,12,12,12,1,0.08333333333333333,88,90.0,12,70,29,Mostly Cloudy
346,2006,12,12,13,1,0.0,88,90.0,10,66,29,Mostly Cloudy
346,2006,12,12,15,1,0.16666666666666666,90,90.0,9,55,29,Mostly Cloudy
346,2006,12,12,16,1,0.25,88,67.5,9,62,29,Mostly Cloudy
346,2006,12,12,17,1,0.3333333333333333,86,67.5,9,66,29,Mostly Cloudy
346,2006,12,12,18,1,0.4166666666666667,84,90.0,8,74,29,Mostly Cloudy
346,2006,12,12,19,0,0.5,81,90.0,8,84,29,Partly Cloudy
346,2006,12,12,20,0,0.5833333333333334,81,0.0,0,84,29,Partly Cloudy
346,2006,12,12,21,0,0.6666666666666666,79,67.5,6,89,29,Partly Cloudy
346,2006,12,12,22,0,0.75,77,90.0,5,94,29,Partly Cloudy
346,2006,12,12,23,0,0.8333333333333334,77,0.0,0,100,29,Partly Cloudy
346,2006,12,12,24,0,0.9166666666666666,77,0.0,0,94,29,Partly Cloudy
347,2006,12,13,1,0,1.0,75,0.0,0,100,29,Mostly Cloudy
347,2006,12,13,2,0,0.9166666666666666,75,0.0,0,100,29,Mostly Cloudy
347,2006,12,13,3,0,0.8333333333333334,75,0.0,0,100,29,Mostly Cloudy
347,2006,12,13,4,0,0.75,75,0.0,0,100,29,Mostly Cloudy
347,2006,12,13,5,0,0.6666666666666666,73,0.0,0,100,29,Mostly Cloudy
347,2006,12,13,6,0,0.5833333333333334,73,0.0,0,100,29,Mostly Cloudy
347,2006,12,13,7,1,0.5,73,0.0,0,100,29,Mostly Cloudy
347,2006,12,13,8,1,0.4166666666666667,75,0.0,0,94,29,Mostly Cloudy
347,2006,12,13,9,1,0.3333333333333333,79,0.0,0,94,29,Mostly Cloudy
347,2006,12,13,10,1,0.25,86,90.0,8,74,29,Mostly Cloudy
347,2006,12,13,11,1,0.16666666666666666,88,90.0,10,70,29,Mostly Cloudy
347,2006,12,13,12,1,0.08333333333333333,88,90.0,12,70,29,Mostly Cloudy
347,2006,12,13,13,1,0.0,88,90.0,10,66,29,Mostly Cloudy
347,2006,12,13,15,1,0.16666666666666666,90,90.0,9,55,29,Mostly Cloudy
347,2006,12,13,16,1,0.25,88,67.5,9,62,29,Mostly Cloudy
347,2006,12,13,17,1,0.3333333333333333,86,67.5,9,66,29,Mostly Cloudy
347,2006,12,13,18,1,0.4166666666666667,84,90.0,8,74,29,Mostly Cloudy
347,2006,12,13,19,0,0.5,81,90.0,8,84,29,Partly Cloudy
347,2006,12,13,20,0,0.5833333333333334,81,0.0,0,84,29,Partly Cloudy
347,2006,12,13,21,0,0.6666666666666666,79,67.5,6,89,29,Partly Cloudy
347,2006,12,13,22,0,0.75,77,90.0,5,94,29,Partly Cloudy
347,2006,12,13,23,0,0.8333333333333334,77,0.0,0,100,29,Partly Cloudy
347,2006,12,13,24,0,0.9166666666666666,77,0.0,0,94,29,Partly Cloudy
348,2006,12,14,1,0,1.0,75,0.0,0,100,29,Mostly Cloudy
348,2006,12,14,2,0,0.9166666666666666,75,0.0,0,100,29,Mostly Cloudy
348,2006,12,14,3,0,0.8333333333333334,75,0.0,0,100,29,Mostly Cloudy
348,2006,12,14,4,0,0.75,75,0.0,0,100,29,Mostly Cloudy
348,2006,12,14,5,0,0.6666666666666666,73,0.0,0,100,29,Mostly Cloudy
348,2006,12,14,6,0,0.5833333333333334,73,0.0,0,100,29,Mostly Cloudy
348,2006,12,14,7,1,0.5,73,0.0,0,100,29,Mostly Cloudy
348,2006,12,14,8,1,0.4166666666666667,75,0.0,0,94,29,Mostly Cloudy
348,2006,12,14,9,1,0.3333333333333333,79,0.0,0,94,29,Mostly Cloudy
348,2006,12,14,10,1,0.25,86,90.0,8,74,29,Mostly Cloudy
348,2006,12,14,11,1,0.16666666666666666,88,90.0,10,70,29,Mostly Cloudy
348,2006,12,14,12,1,0.08333333333333333,88,90.0,12,70,29,Mostly Cloudy
348,2006,12,14,13,1,0.0,88,90.0,10,66,29,Mostly Cloudy
348,2006,12,14,15,1,0.16666666666666666,90,90.0,9,55,29,Mostly Cloudy
348,2006,12,14,16,1,0.25,88,67.5,9,62,29,Mostly Cloudy
348,2006,12,14,17,1,0.3333333333333333,86,67.5,9,66,29,Mostly Cloudy
348,2006,12,14,18,1,0.4166666666666667,84,90.0,8,74,29,Mostly Cloudy
348,2006,12,14,19,0,0.5,81,90.0,8,84,29,Partly Cloudy
348,2006,12,14,20,0,0.5833333333333334,81,0.0,0,84,29,Partly Cloudy
348,2006,12,14,21,0,0.6666666666666666,79,67.5,6,89,29,Partly Cloudy
348,2006,12,14,22,0,0.75,77,90.0,5,94,29,Partly Cloudy
348,2006,12,14,23,0,0.8333333333333334,77,0.0,0,100,29,Partly Cloudy
348,2006,12,14,24,0,0.9166666666666666,77,0.0,0,94,29,Partly Cloudy
349,2006,12,15,1,0,1.0,75,0.0,0,100,29,Mostly Cloudy
349,2006,12,15,2,0,0.9166666666666666,75,0.0,0,100,29,Mostly Cloudy
349,2006,12,15,3,0,0.8333333333333334,75,0.0,0,100,29,Mostly Cloudy
349,2006,12,15,4,0,0.75,75,0.0,0,100,29,Mostly Cloudy
349,2006,12,15,5,0,0.6666666666666666,73,0.0,0,100,29,Mostly Cloudy
349,2006,12,15,6,0,0.5833333333333334,73,0.0,0,100,29,Mostly Cloudy
349,2006,12,15,7,1,0.5,73,0.0,0,100,29,Mostly Cloudy
349,2006,12,15,8,1,0.4166666666666667,75,0.0,0,94,29,Mostly Cloudy
349,2006,12,15,9,1,0.3333333333333333,79,0.0,0,94,29,Mostly Cloudy
349,2006,12,15,10,1,0.25,86,90.0,8,74,29,Mostly Cloudy
349,2006,12,15,11,1,0.16666666666666666,88,90.0,10,70,29,Mostly Cloudy
349,2006,12,15,12,1,0.08333333333333333,88,90.0,12,70,29,Mostly Cloudy
349,2006,12,15,13,1,0.0,88,90.0,10,66,29,Mostly Cloudy
349,2006,12,15,15,1,0.16666666666666666,90,90.0,9,55,29,Mostly Cloudy
349,2006,12,15,16,1,0.25,88,67.5,9,62,29,Mostly Cloudy
349,2006,12,15,17,1,0.3333333333333333,86,67.5,9,66,29,Mostly Cloudy
349,2006,12,15,18,1,0.4166666666666667,84,90.0,8,74,29,Mostly Cloudy
349,2006,12,15,19,0,0.5,81,90.0,8,84,29,Partly Cloudy
349,2006,12,15,20,0,0.5833333333333334,81,0.0,0,84,29,Partly Cloudy
349,2006,12,15,21,0,0.6666666666666666,79,67.5,6,89,29,Partly Cloudy
349,2006,12,15,22,0,0.75,77,90.0,5,94,29,Partly Cloudy
349,2006,12,15,23,0,0.8333333333333334,77,0.0,0,100,29,Partly Cloudy
349,2006,12,15,24,0,0.9166666666666666,77,0.0,0,94,29,Partly Cloudy
350,2006,12,16,1,0,1.0,75,0.0,0,100,29,Mostly Cloudy
350,2006,12,16,2,0,0.9166666666666666,75,0.0,0,100,29,Mostly Cloudy
350,2006,12,16,3,0,0.8333333333333334,75,0.0,0,100,29,Mostly Cloudy
350,2006,12,16,4,0,0.75,75,0.0,0,100,29,Mostly Cloudy
350,2006,12,16,5,0,0.6666666666666666,73,0.0,0,100,29,Mostly Cloudy
350,2006,12,16,6,0,0.5833333333333334,73,0.0,0,100,29,Mostly Cloudy
350,2006,12,16,7,1,0.5,73,0.0,0,100,29,Mostly Cloudy
350,2006,12,16,8,1,0.4166666666666667,75,0.0,0,94,29,Mostly Cloudy
350,2006,12,16,9,1,0.3333333333333333,79,0.0,0,94,29,Mostly Cloudy
350,2006,12,16,10,1,0.25,86,90.0,8,74,29,Mostly Cloudy
350,2006,12,16,11,1,0.16666666666666666,88,90.0,10,70,29,Mostly Cloudy
350,2006,12,16,12,1,0.08333333333333333,88,90.0,12,70,29,Mostly Cloudy
350,2006,12,16,13,1,0.0,88,90.0,10,66,29,Mostly Cloudy
350,2006,12,16,15,1,0.16666666666666666,90,90.0,9,55,29,Mostly Cloudy
350,2006,12,16,16,1,0.25,88,67.5,9,62,29,Mostly Cloudy
350,2006,12,16,17,1,0.3333333333333333,86,67.5,9,66,29,Mostly Cloudy
350,2006,12,16,18,1,0.4166666666666667,84,90.0,8,74,29,Mostly Cloudy
350,2006,12,16,19,0,0.5,81,90.0,8,84,29,Partly Cloudy
350,2006,12,16,20,0,0.5833333333333334,81,0.0,0,84,29,Partly Cloudy
350,2006,12,16,21,0,0.6666666666666666,79,67.5,6,89,29,Partly Cloudy
350,2006,12,16,22,0,0.75,77,90.0,5,94,29,Partly Cloudy
350,2006,12,16,23,0,0.8333333333333334,77,0.0,0,100,29,Partly Cloudy
350,2006,12,16,24,0,0.9166666666666666,77,0.0,0,94,29,Partly Cloudy
351,2006,12,17,1,0,1.0,75,0.0,0,100,29,Mostly Cloudy
351,2006,12,17,2,0,0.9166666666666666,75,0.0,0,100,29,Mostly Cloudy
351,2006,12,17,3,0,0.8333333333333334,75,0.0,0,100,29,Mostly Cloudy
351,2006,12,17,4,0,0.75,75,0.0,0,100,29,Mostly Cloudy
351,2006,12,17,5,0,0.6666666666666666,73,0.0,0,100,29,Mostly Cloudy
351,2006,12,17,6,0,0.5833333333333334,73,0.0,0,100,29,Mostly Cloudy
351,2006,12,17,7,1,0.5,73,0.0,0,100,29,Mostly Cloudy
351,2006,12,17,8,1,0.4166666666666667,75,0.0,0,94,29,Mostly Cloudy
351,2006,12,17,9,1,0.3333333333333333,79,0.0,0,94,29,Mostly Cloudy
351,2006,12,17,10,1,0.25,86,90.0,8,74,29,Mostly Cloudy
351,2006,12,17,11,1,0.16666666666666666,88,90.0,10,70,29,Mostly Cloudy
351,2006,12,17,12,1,0.08333333333333333,88,90.0,12,70,29,Mostly Cloudy
351,2006,12,17,13,1,0.0,88,90.0,10,66,29,Mostly Cloudy
351,2006,12,17,15,1,0.16666666666666666,90,90.0,9,55,29,Mostly Cloudy
351,2006,12,17,16,1,0.25,88,67.5,9,62,29,Mostly Cloudy
351,2006,12,17,17,1,0.3333333333333333,86,67.5,9,66,29,Mostly Cloudy
351,2006,12,17,18,1,0.4166666666666667,84,90.0,8,74,29,Mostly Cloudy
351,2006,12,17,19,0,0.5,81,90.0,8,84,29,Partly Cloudy
351,2006,12,17,20,0,0.5833333333333334,81,0.0,0,84,29,Partly Cloudy
351,2006,12,17,21,0,0.6666666666666666,79,67.5,6,89,29,Partly Cloudy
351,2006,12,17,22,0,0.75,77,90.0,5,94,29,Partly Cloudy
351,2006,12,17,23,0,0.8333333333333334,77,0.0,0,100,29,Partly Cloudy
351,2006,12,17,24,0,0.9166666666666666,77,0.0,0,94,29,Partly Cloudy
352,2006,12,18,1,0,1.0,75,0.0,0,100,29,Mostly Cloudy
352,2006,12,18,2,0,0.9166666666666666,75,0.0,0,100,29,Mostly Cloudy
352,2006,12,18,3,0,0.8333333333333334,75,0.0,0,100,29,Mostly Cloudy
352,2006,12,18,4,0,0.75,75,0.0,0,100,29,Mostly Cloudy
352,2006,12,18,5,0,0.6666666666666666,73,0.0,0,100,29,Mostly Cloudy
352,2006,12,18,6,0,0.5833333333333334,73,0.0,0,100,29,Mostly Cloudy
352,2006,12,18,7,1,0.5,73,0.0,0,100,29,Mostly Cloudy
352,2006,12,18,8,1,0.4166666666666667,75,0.0,0,94,29,Mostly Cloudy
352,2006,12,18,9,1,0.3333333333333333,79,0.0,0,94,29,Mostly Cloudy
352,2006,12,18,10,1,0.25,86,90.0,8,74,29,Mostly Cloudy
352,2006,12,18,11,1,0.16666666666666666,88,90.0,10,70,29,Mostly Cloudy
352,2006,12,18,12,1,0.08333333333333333,88,90.0,12,70,29,Mostly Cloudy
352,2006,12,18,13,1,0.0,88,90.0,10,66,29,Mostly Cloudy
352,2006,12,18,15,1,0.16666666666666666,90,90.0,9,55,29,Mostly Cloudy
352,2006,12,18,16,1,0.25,88,67.5,9,62,29,Mostly Cloudy
352,2006,12,18,17,1,0.3333333333333333,86,67.5,9,66,29,Mostly Cloudy
352,2006,12,18,18,1,0.4166666666666667,84,90.0,8,74,29,Mostly Cloudy
352,2006,12,18,19,0,0.5,81,90.0,8,84,29,Partly Cloudy
352,2006,12,18,20,0,0.5833333333333334,81,0.0,0,84,29,Partly Cloudy
352,2006,12,18,21,0,0.6666666666666666,79,67.5,6,89,29,Partly Cloudy
352,2006,12,18,22,0,0.75,77,90.0,5,94,29,Partly Cloudy
352,2006,12,18,23,0,0.8333333333333334,77,0.0,0,100,29,Partly Cloudy
352,2006,12,18,24,0,0.9166666666666666,77,0.0,0,94,29,Partly Cloudy
353,2006,12,19,1,0,1.0,75,0.0,0,100,29,Mostly Cloudy
353,2006,12,19,2,0,0.9166666666666666,75,0.0,0,100,29,Mostly Cloudy
353,2006,12,19,3,0,0.8333333333333334,75,0.0,0,100,29,Mostly Cloudy
353,2006,12,19,4,0,0.75,75,0.0,0,100,29,Mostly Cloudy
353,2006,12,19,5,0,0.6666666666666666,73,0.0,0,100,29,Mostly Cloudy
353,2006,12,19,6,0,0.5833333333333334,73,0.0,0,100,29,Mostly Cloudy
353,2006,12,19,7,1,0.5,73,0.0,0,100,29,Mostly Cloudy
353,2006,12,19,8,1,0.4166666666666667,75,0.0,0,94,29,Mostly Cloudy
353,2006,12,19,9,1,0.3333333333333333,79,0.0,0,94,29,Mostly Cloudy
353,2006,12,19,10,1,0.25,86,90.0,8,74,29,Mostly Cloudy
353,2006,12,19,11,1,0.16666666666666666,88,90.0,10,70,29,Mostly Cloudy
353,2006,12,19,12,1,0.08333333333333333,88,90.0,12,70,29,Mostly Cloudy
353,2006,12,19,13,1,0.0,88,90.0,10,66,29,Mostly Cloudy
353,2006,12,19,15,1,0.16666666666666666,90,90.0,9,55,29,Mostly Cloudy
353,2006,12,19,16,1,0.25,88,67.5,9,62,29,Mostly Cloudy
353,2006,12,19,17,1,0.3333333333333333,86,67.5,9,66,29,Mostly Cloudy
353,2006,12,19,18,1,0.4166666666666667,84,90.0,8,74,29,Mostly Cloudy
353,2006,12,19,19,0,0.5,81,90.0,8,84,29,Partly Cloudy
353,2006,12,19,20,0,0.5833333333333334,81,0.0,0,84,29,Partly Cloudy
353,2006,12,19,21,0,0.6666666666666666,79,67.5,6,89,29,Partly Cloudy
353,2006,12,19,22,0,0.75,77,90.0,5,94,29,Partly Cloudy
353,2006,12,19,23,0,0.8333333333333334,77,0.0,0,100,29,Partly Cloudy
353,2006,12,19,24,0,0.9166666666666666,77,0.0,0,94,29,Partly Cloudy
354,2006,12,20,1,0,1.0,75,0.0,0,100,29,Mostly Cloudy
354,2006,12,20,2,0,0.9166666666666666,75,0.0,0,100,29,Mostly Cloudy
354,2006,12,20,3,0,0.8333333333333334,75,0.0,0,100,29,Mostly Cloudy
354,2006,12,20,4,0,0.75,75,0.0,0,100,29,Mostly Cloudy
354,2006,12,20,5,0,0.6666666666666666,73,0.0,0,100,29,Mostly Cloudy
354,2006,12,20,6,0,0.5833333333333334,73,0.0,0,100,29,Mostly Cloudy
354,2006,12,20,7,1,0.5,73,0.0,0,100,29,Mostly Cloudy
354,2006,12,20,8,1,0.4166666666666667,75,0.0,0,94,29,Mostly Cloudy
354,2006,12,20,9,1,0.3333333333333333,79,0.0,0,94,29,Mostly Cloudy
354,2006,12,20,10,1,0.25,86,90.0,8,74,29,Mostly Cloudy
354,2006,12,20,11,1,0.16666666666666666,88,90.0,10,70,29,Mostly Cloudy
354,2006,12,20,12,1,0.08333333333333333,88,90.0,12,70,29,Mostly Cloudy
354,2006,12,20,13,1,0.0,88,90.0,10,66,29,Mostly Cloudy
354,2006,12,20,15,1,0.16666666666666666,90,90.0,9,55,29,Mostly Cloudy
354,2006,12,20,16,1,0.25,88,67.5,9,62,29,Mostly Cloudy
354,2006,12,20,17,1,0.3333333333333333,86,67.5,9,66,29,Mostly Cloudy
354,2006,12,20,18,1,0.4166666666666667,84,90.0,8,74,29,Mostly Cloudy
354,2006,12,20,19,0,0.5,81,90.0,8,84,29,Partly Cloudy
354,2006,12,20,20,0,0.5833333333333334,81,0.0,0,84,29,Partly Cloudy
354,2006,12,20,21,0,0.6666666666666666,79,67.5,6,89,29,Partly Cloudy
354,2006,12,20,22,0,0.75,77,90.0,5,94,29,Partly Cloudy
354,2006,12,20,23,0,0.8333333333333334,77,0.0,0,100,29,Partly Cloudy
354,2006,12,20,24,0,0.9166666666666666,77,0.0,0,94,29,Partly Cloudy
355,2006,12,21,1,0,1.0,75,0.0,0,100,29,Mostly Cloudy
355,2006,12,21,2,0,0.9166666666666666,75,0.0,0,100,29,Mostly Cloudy
355,2006,12,21,3,0,0.8333333333333334,75,0.0,0,100,29,Mostly Cloudy
355,2006,12,21,4,0,0.75,75,0.0,0,100,29,Mostly Cloudy
355,2006,12,21,5,0,0.6666666666666666,73,0.0,0,100,29,Mostly Cloudy
355,2006,12,21,6,0,0.5833333333333334,73,0.0,0,100,29,Mostly Cloudy
355,2006,12,21,7,1,0.5,73,0.0,0,100,29,Mostly Cloudy
355,2006,12,21,8,1,0.4166666666666667,75,0.0,0,94,29,Mostly Cloudy
355,2006,12,21,9,1,0.3333333333333333,79,0.0,0,94,29,Mostly Cloudy
355,2006,12,21,10,1,0.25,86,90.0,8,74,29,Mostly Cloudy
355,2006,12,21,11,1,0.16666666666666666,88,90.0,10,70,29,Mostly Cloudy
355,2006,12,21,12,1,0.08333333333333333,88,90.0,12,70,29,Mostly Cloudy
355,2006,12,21,13,1,0.0,88,90.0,10,66,29,Mostly Cloudy
355,2006,12,21,15,1,0.16666666666666666,90,90.0,9,55,29,Mostly Cloudy
355,2006,12,21,16,1,0.25,88,67.5,9,62,29,Mostly Cloudy
355,2006,12,21,17,1,0.3333333333333333,86,67.5,9,66,29,Mostly Cloudy
355,2006,12,21,18,1,0.4166666666666667,84,90.0,8,74,29,Mostly Cloudy
355,2006,12,21,19,0,0.5,81,90.0,8,84,29,Partly Cloudy
355,2006,12,21,20,0,0.5833333333333334,81,0.0,0,84,29,Partly Cloudy
355,2006,12,21,21,0,0.6666666666666666,79,67.5,6,89,29,Partly Cloudy
355,2006,12,21,22,0,0.75,77,90.0,5,94,29,Partly Cloudy
355,2006,12,21,23,0,0.8333333333333334,77,0.0,0,100,29,Partly Cloudy
355,2006,12,21,24,0,0.9166666666666666,77,0.0,0,94,29,Partly Cloudy
356,2006,12,22,1,0,1.0,75,0.0,0,100,29,Mostly Cloudy
356,2006,12,22,2,0,0.9166666666666666,75,0.0,0,100,29,Mostly Cloudy
356,2006,12,22,3,0,0.8333333333333334,75,0.0,0,100,29,Mostly Cloudy
